,DJIA,Fecha,Year,Month,Day
4088,17737.0,2016-04-04,2016,4,4
4089,17603.32,2016-04-05,2016,4,5
4090,17716.05,2016-04-06,2016,4,6
4091,17541.96,2016-04-07,2016,4,7
4092,17576.96,2016-04-08,2016,4,8
4093,17556.41,2016-04-11,2016,4,11
4094,17721.25,2016-04-12,2016,4,12
4095,17908.28,2016-04-13,2016,4,13
4096,17926.43,2016-04-14,2016,4,14
4097,17897.46,2016-04-15,2016,4,15
4098,18004.16,2016-04-18,2016,4,18
4099,18053.6,2016-04-19,2016,4,19
4100,18096.27,2016-04-20,2016,4,20
4101,17982.52,2016-04-21,2016,4,21
4102,18003.75,2016-04-22,2016,4,22
4103,17977.24,2016-04-25,2016,4,25
4104,17990.32,2016-04-26,2016,4,26
4105,18041.55,2016-04-27,2016,4,27
4106,17830.76,2016-04-28,2016,4,28
4107,17773.64,2016-04-29,2016,4,29
4108,17891.16,2016-05-02,2016,5,2
4109,17750.91,2016-05-03,2016,5,3
4110,17651.26,2016-05-04,2016,5,4
4111,17660.71,2016-05-05,2016,5,5
4112,17740.63,2016-05-06,2016,5,6
4113,17705.91,2016-05-09,2016,5,9
4114,17928.35,2016-05-10,2016,5,10
4115,17711.12,2016-05-11,2016,5,11
4116,17720.5,2016-05-12,2016,5,12
4117,17535.32,2016-05-13,2016,5,13
4118,17710.71,2016-05-16,2016,5,16
4119,17529.98,2016-05-17,2016,5,17
4120,17526.62,2016-05-18,2016,5,18
4121,17435.4,2016-05-19,2016,5,19
4122,17500.94,2016-05-20,2016,5,20
4123,17492.93,2016-05-23,2016,5,23
4124,17706.05,2016-05-24,2016,5,24
4125,17851.51,2016-05-25,2016,5,25
4126,17828.29,2016-05-26,2016,5,26
4127,17873.22,2016-05-27,2016,5,27
4128,17787.2,2016-05-31,2016,5,31
4129,17789.67,2016-06-01,2016,6,1
4130,17838.56,2016-06-02,2016,6,2
4131,17807.06,2016-06-03,2016,6,3
4132,17920.33,2016-06-06,2016,6,6
4133,17938.28,2016-06-07,2016,6,7
4134,18005.05,2016-06-08,2016,6,8
4135,17985.19,2016-06-09,2016,6,9
4136,17865.34,2016-06-10,2016,6,10
4137,17732.48,2016-06-13,2016,6,13
4138,17674.82,2016-06-14,2016,6,14
4139,17640.17,2016-06-15,2016,6,15
4140,17733.1,2016-06-16,2016,6,16
4141,17675.16,2016-06-17,2016,6,17
4142,17804.87,2016-06-20,2016,6,20
4143,17829.73,2016-06-21,2016,6,21
4144,17780.83,2016-06-22,2016,6,22
4145,18011.07,2016-06-23,2016,6,23
4146,17400.75,2016-06-24,2016,6,24
4147,17140.24,2016-06-27,2016,6,27
4148,17409.72,2016-06-28,2016,6,28
4149,17694.68,2016-06-29,2016,6,29
4150,17929.99,2016-06-30,2016,6,30
4151,17949.37,2016-07-01,2016,7,1
4152,17840.62,2016-07-05,2016,7,5
4153,17918.62,2016-07-06,2016,7,6
4154,17895.88,2016-07-07,2016,7,7
4155,18146.74,2016-07-08,2016,7,8
4156,18226.93,2016-07-11,2016,7,11
4157,18347.67,2016-07-12,2016,7,12
4158,18372.12,2016-07-13,2016,7,13
4159,18506.41,2016-07-14,2016,7,14
4160,18516.55,2016-07-15,2016,7,15
4161,18533.05,2016-07-18,2016,7,18
4162,18559.01,2016-07-19,2016,7,19
4163,18595.03,2016-07-20,2016,7,20
4164,18517.23,2016-07-21,2016,7,21
4165,18570.85,2016-07-22,2016,7,22
4166,18493.06,2016-07-25,2016,7,25
4167,18473.75,2016-07-26,2016,7,26
4168,18472.17,2016-07-27,2016,7,27
4169,18456.35,2016-07-28,2016,7,28
4170,18432.24,2016-07-29,2016,7,29
4171,18404.51,2016-08-01,2016,8,1
4172,18313.77,2016-08-02,2016,8,2
4173,18355.0,2016-08-03,2016,8,3
4174,18352.05,2016-08-04,2016,8,4
4175,18543.53,2016-08-05,2016,8,5
4176,18529.29,2016-08-08,2016,8,8
4177,18533.05,2016-08-09,2016,8,9
4178,18495.66,2016-08-10,2016,8,10
4179,18613.52,2016-08-11,2016,8,11
4180,18576.47,2016-08-12,2016,8,12
4181,18636.05,2016-08-15,2016,8,15
4182,18552.02,2016-08-16,2016,8,16
4183,18573.94,2016-08-17,2016,8,17
4184,18597.7,2016-08-18,2016,8,18
4185,18552.57,2016-08-19,2016,8,19
4186,18529.42,2016-08-22,2016,8,22
4187,18547.3,2016-08-23,2016,8,23
4188,18481.48,2016-08-24,2016,8,24
4189,18448.41,2016-08-25,2016,8,25
4190,18395.4,2016-08-26,2016,8,26
4191,18502.99,2016-08-29,2016,8,29
4192,18454.3,2016-08-30,2016,8,30
4193,18400.88,2016-08-31,2016,8,31
4194,18419.3,2016-09-01,2016,9,1
4195,18491.96,2016-09-02,2016,9,2
4196,18538.12,2016-09-06,2016,9,6
4197,18526.14,2016-09-07,2016,9,7
4198,18479.91,2016-09-08,2016,9,8
4199,18085.45,2016-09-09,2016,9,9
4200,18325.07,2016-09-12,2016,9,12
4201,18066.75,2016-09-13,2016,9,13
4202,18034.77,2016-09-14,2016,9,14
4203,18212.48,2016-09-15,2016,9,15
4204,18123.8,2016-09-16,2016,9,16
4205,18120.17,2016-09-19,2016,9,19
4206,18129.96,2016-09-20,2016,9,20
4207,18293.7,2016-09-21,2016,9,21
4208,18392.46,2016-09-22,2016,9,22
4209,18261.45,2016-09-23,2016,9,23
4210,18094.83,2016-09-26,2016,9,26
4211,18228.3,2016-09-27,2016,9,27
4212,18339.24,2016-09-28,2016,9,28
4213,18143.45,2016-09-29,2016,9,29
4214,18308.15,2016-09-30,2016,9,30
4215,18253.85,2016-10-03,2016,10,3
4216,18168.45,2016-10-04,2016,10,4
4217,18281.03,2016-10-05,2016,10,5
4218,18268.5,2016-10-06,2016,10,6
4219,18240.49,2016-10-07,2016,10,7
4220,18329.04,2016-10-10,2016,10,10
4221,18128.66,2016-10-11,2016,10,11
4222,18144.2,2016-10-12,2016,10,12
4223,18098.94,2016-10-13,2016,10,13
4224,18138.38,2016-10-14,2016,10,14
4225,18086.4,2016-10-17,2016,10,17
4226,18161.94,2016-10-18,2016,10,18
4227,18202.62,2016-10-19,2016,10,19
4228,18162.35,2016-10-20,2016,10,20
4229,18145.71,2016-10-21,2016,10,21
4230,18223.03,2016-10-24,2016,10,24
4231,18169.27,2016-10-25,2016,10,25
4232,18199.33,2016-10-26,2016,10,26
4233,18169.68,2016-10-27,2016,10,27
4234,18161.19,2016-10-28,2016,10,28
4235,18142.42,2016-10-31,2016,10,31
4236,18037.1,2016-11-01,2016,11,1
4237,17959.64,2016-11-02,2016,11,2
4238,17930.67,2016-11-03,2016,11,3
4239,17888.28,2016-11-04,2016,11,4
4240,18259.6,2016-11-07,2016,11,7
4241,18332.74,2016-11-08,2016,11,8
4242,18589.69,2016-11-09,2016,11,9
4243,18807.88,2016-11-10,2016,11,10
4244,18847.66,2016-11-11,2016,11,11
4245,18868.69,2016-11-14,2016,11,14
4246,18923.06,2016-11-15,2016,11,15
4247,18868.14,2016-11-16,2016,11,16
4248,18903.82,2016-11-17,2016,11,17
4249,18867.93,2016-11-18,2016,11,18
4250,18956.69,2016-11-21,2016,11,21
4251,19023.87,2016-11-22,2016,11,22
4252,19083.18,2016-11-23,2016,11,23
4253,19152.14,2016-11-25,2016,11,25
4254,19097.9,2016-11-28,2016,11,28
4255,19121.6,2016-11-29,2016,11,29
4256,19123.58,2016-11-30,2016,11,30
4257,19191.93,2016-12-01,2016,12,1
4258,19170.42,2016-12-02,2016,12,2
4259,19216.24,2016-12-05,2016,12,5
4260,19251.78,2016-12-06,2016,12,6
4261,19549.62,2016-12-07,2016,12,7
4262,19614.81,2016-12-08,2016,12,8
4263,19756.85,2016-12-09,2016,12,9
4264,19796.43,2016-12-12,2016,12,12
4265,19911.21,2016-12-13,2016,12,13
4266,19792.53,2016-12-14,2016,12,14
4267,19852.24,2016-12-15,2016,12,15
4268,19843.41,2016-12-16,2016,12,16
4269,19883.06,2016-12-19,2016,12,19
4270,19974.62,2016-12-20,2016,12,20
4271,19941.96,2016-12-21,2016,12,21
4272,19918.88,2016-12-22,2016,12,22
4273,19933.81,2016-12-23,2016,12,23
4274,19945.04,2016-12-27,2016,12,27
4275,19833.68,2016-12-28,2016,12,28
4276,19819.78,2016-12-29,2016,12,29
4277,19762.6,2016-12-30,2016,12,30
4278,19881.76,2017-01-03,2017,1,3
4279,19942.16,2017-01-04,2017,1,4
4280,19899.29,2017-01-05,2017,1,5
4281,19963.8,2017-01-06,2017,1,6
4282,19887.38,2017-01-09,2017,1,9
4283,19855.53,2017-01-10,2017,1,10
4284,19954.28,2017-01-11,2017,1,11
4285,19891.0,2017-01-12,2017,1,12
4286,19885.73,2017-01-13,2017,1,13
4287,19826.77,2017-01-17,2017,1,17
4288,19804.72,2017-01-18,2017,1,18
4289,19732.4,2017-01-19,2017,1,19
4290,19827.25,2017-01-20,2017,1,20
4291,19799.85,2017-01-23,2017,1,23
4292,19912.71,2017-01-24,2017,1,24
4293,20068.51,2017-01-25,2017,1,25
4294,20100.91,2017-01-26,2017,1,26
4295,20093.78,2017-01-27,2017,1,27
4296,19971.13,2017-01-30,2017,1,30
4297,19864.09,2017-01-31,2017,1,31
4298,19890.94,2017-02-01,2017,2,1
4299,19884.91,2017-02-02,2017,2,2
4300,20071.46,2017-02-03,2017,2,3
4301,20052.42,2017-02-06,2017,2,6
4302,20090.29,2017-02-07,2017,2,7
4303,20054.34,2017-02-08,2017,2,8
4304,20172.4,2017-02-09,2017,2,9
4305,20269.37,2017-02-10,2017,2,10
4306,20412.16,2017-02-13,2017,2,13
4307,20504.41,2017-02-14,2017,2,14
4308,20611.86,2017-02-15,2017,2,15
4309,20619.77,2017-02-16,2017,2,16
4310,20624.05,2017-02-17,2017,2,17
4311,20743.0,2017-02-21,2017,2,21
4312,20775.6,2017-02-22,2017,2,22
4313,20810.32,2017-02-23,2017,2,23
4314,20821.76,2017-02-24,2017,2,24
4315,20837.44,2017-02-27,2017,2,27
4316,20812.24,2017-02-28,2017,2,28
4317,21115.55,2017-03-01,2017,3,1
4318,21002.97,2017-03-02,2017,3,2
4319,21005.71,2017-03-03,2017,3,3
4320,20954.34,2017-03-06,2017,3,6
4321,20924.76,2017-03-07,2017,3,7
4322,20855.73,2017-03-08,2017,3,8
4323,20858.19,2017-03-09,2017,3,9
4324,20902.98,2017-03-10,2017,3,10
4325,20881.48,2017-03-13,2017,3,13
4326,20837.37,2017-03-14,2017,3,14
4327,20950.1,2017-03-15,2017,3,15
4328,20934.55,2017-03-16,2017,3,16
4329,20914.62,2017-03-17,2017,3,17
4330,20905.86,2017-03-20,2017,3,20
4331,20668.01,2017-03-21,2017,3,21
4332,20661.3,2017-03-22,2017,3,22
4333,20656.58,2017-03-23,2017,3,23
4334,20596.72,2017-03-24,2017,3,24
4335,20550.98,2017-03-27,2017,3,27
4336,20701.5,2017-03-28,2017,3,28
4337,20659.32,2017-03-29,2017,3,29
4338,20728.49,2017-03-30,2017,3,30
4339,20663.22,2017-03-31,2017,3,31
4340,20650.21,2017-04-03,2017,4,3
4341,20689.24,2017-04-04,2017,4,4
4342,20648.15,2017-04-05,2017,4,5
4343,20662.95,2017-04-06,2017,4,6
4344,20656.1,2017-04-07,2017,4,7
4345,20658.02,2017-04-10,2017,4,10
4346,20651.3,2017-04-11,2017,4,11
4347,20591.86,2017-04-12,2017,4,12
4348,20453.25,2017-04-13,2017,4,13
4349,20636.92,2017-04-17,2017,4,17
4350,20523.28,2017-04-18,2017,4,18
4351,20404.49,2017-04-19,2017,4,19
4352,20578.71,2017-04-20,2017,4,20
4353,20547.76,2017-04-21,2017,4,21
4354,20763.89,2017-04-24,2017,4,24
4355,20996.12,2017-04-25,2017,4,25
4356,20975.09,2017-04-26,2017,4,26
4357,20981.33,2017-04-27,2017,4,27
4358,20940.51,2017-04-28,2017,4,28
4359,20913.46,2017-05-01,2017,5,1
4360,20949.89,2017-05-02,2017,5,2
4361,20957.9,2017-05-03,2017,5,3
4362,20951.47,2017-05-04,2017,5,4
4363,21006.94,2017-05-05,2017,5,5
4364,21012.28,2017-05-08,2017,5,8
4365,20975.78,2017-05-09,2017,5,9
4366,20943.11,2017-05-10,2017,5,10
4367,20919.42,2017-05-11,2017,5,11
4368,20896.61,2017-05-12,2017,5,12
4369,20981.94,2017-05-15,2017,5,15
4370,20979.75,2017-05-16,2017,5,16
4371,20606.93,2017-05-17,2017,5,17
4372,20663.02,2017-05-18,2017,5,18
4373,20804.84,2017-05-19,2017,5,19
4374,20894.83,2017-05-22,2017,5,22
4375,20937.91,2017-05-23,2017,5,23
4376,21012.42,2017-05-24,2017,5,24
4377,21082.95,2017-05-25,2017,5,25
4378,21080.28,2017-05-26,2017,5,26
4379,21029.47,2017-05-30,2017,5,30
4380,21008.65,2017-05-31,2017,5,31
4381,21144.18,2017-06-01,2017,6,1
4382,21206.29,2017-06-02,2017,6,2
4383,21184.04,2017-06-05,2017,6,5
4384,21136.23,2017-06-06,2017,6,6
4385,21173.69,2017-06-07,2017,6,7
4386,21182.53,2017-06-08,2017,6,8
4387,21271.97,2017-06-09,2017,6,9
4388,21235.67,2017-06-12,2017,6,12
4389,21328.47,2017-06-13,2017,6,13
4390,21374.56,2017-06-14,2017,6,14
4391,21359.9,2017-06-15,2017,6,15
4392,21384.28,2017-06-16,2017,6,16
4393,21528.99,2017-06-19,2017,6,19
4394,21467.14,2017-06-20,2017,6,20
4395,21410.03,2017-06-21,2017,6,21
4396,21397.29,2017-06-22,2017,6,22
4397,21394.76,2017-06-23,2017,6,23
4398,21409.55,2017-06-26,2017,6,26
4399,21310.66,2017-06-27,2017,6,27
4400,21454.61,2017-06-28,2017,6,28
4401,21287.03,2017-06-29,2017,6,29
4402,21349.63,2017-06-30,2017,6,30
4403,21479.27,2017-07-03,2017,7,3
4404,21478.17,2017-07-05,2017,7,5
4405,21320.04,2017-07-06,2017,7,6
4406,21414.34,2017-07-07,2017,7,7
4407,21408.52,2017-07-10,2017,7,10
4408,21409.07,2017-07-11,2017,7,11
4409,21532.14,2017-07-12,2017,7,12
4410,21553.09,2017-07-13,2017,7,13
4411,21637.74,2017-07-14,2017,7,14
4412,21629.72,2017-07-17,2017,7,17
4413,21574.73,2017-07-18,2017,7,18
4414,21640.75,2017-07-19,2017,7,19
4415,21611.78,2017-07-20,2017,7,20
4416,21580.07,2017-07-21,2017,7,21
4417,21513.17,2017-07-24,2017,7,24
4418,21613.43,2017-07-25,2017,7,25
4419,21711.01,2017-07-26,2017,7,26
4420,21796.55,2017-07-27,2017,7,27
4421,21830.31,2017-07-28,2017,7,28
4422,21891.12,2017-07-31,2017,7,31
4423,21963.92,2017-08-01,2017,8,1
4424,22016.24,2017-08-02,2017,8,2
4425,22026.1,2017-08-03,2017,8,3
4426,22092.81,2017-08-04,2017,8,4
4427,22118.42,2017-08-07,2017,8,7
4428,22085.34,2017-08-08,2017,8,8
4429,22048.7,2017-08-09,2017,8,9
4430,21844.01,2017-08-10,2017,8,10
4431,21858.32,2017-08-11,2017,8,11
4432,21993.71,2017-08-14,2017,8,14
4433,21998.99,2017-08-15,2017,8,15
4434,22024.87,2017-08-16,2017,8,16
4435,21750.73,2017-08-17,2017,8,17
4436,21674.51,2017-08-18,2017,8,18
4437,21703.75,2017-08-21,2017,8,21
4438,21899.89,2017-08-22,2017,8,22
4439,21812.09,2017-08-23,2017,8,23
4440,21783.4,2017-08-24,2017,8,24
4441,21813.67,2017-08-25,2017,8,25
4442,21808.4,2017-08-28,2017,8,28
4443,21865.37,2017-08-29,2017,8,29
4444,21892.43,2017-08-30,2017,8,30
4445,21948.1,2017-08-31,2017,8,31
4446,21987.56,2017-09-01,2017,9,1
4447,21753.31,2017-09-05,2017,9,5
4448,21807.64,2017-09-06,2017,9,6
4449,21784.78,2017-09-07,2017,9,7
4450,21797.79,2017-09-08,2017,9,8
4451,22057.37,2017-09-11,2017,9,11
4452,22118.86,2017-09-12,2017,9,12
4453,22158.18,2017-09-13,2017,9,13
4454,22203.48,2017-09-14,2017,9,14
4455,22268.34,2017-09-15,2017,9,15
4456,22331.35,2017-09-18,2017,9,18
4457,22370.8,2017-09-19,2017,9,19
4458,22412.59,2017-09-20,2017,9,20
4459,22359.23,2017-09-21,2017,9,21
4460,22349.59,2017-09-22,2017,9,22
4461,22296.09,2017-09-25,2017,9,25
4462,22284.32,2017-09-26,2017,9,26
4463,22340.71,2017-09-27,2017,9,27
4464,22381.2,2017-09-28,2017,9,28
4465,22405.09,2017-09-29,2017,9,29
4466,22557.6,2017-10-02,2017,10,2
4467,22641.67,2017-10-03,2017,10,3
4468,22661.64,2017-10-04,2017,10,4
4469,22775.39,2017-10-05,2017,10,5
4470,22773.67,2017-10-06,2017,10,6
4471,22761.07,2017-10-09,2017,10,9
4472,22830.68,2017-10-10,2017,10,10
4473,22872.89,2017-10-11,2017,10,11
4474,22841.01,2017-10-12,2017,10,12
4475,22871.72,2017-10-13,2017,10,13
4476,22956.96,2017-10-16,2017,10,16
4477,22997.44,2017-10-17,2017,10,17
4478,23157.6,2017-10-18,2017,10,18
4479,23163.04,2017-10-19,2017,10,19
4480,23328.63,2017-10-20,2017,10,20
4481,23273.96,2017-10-23,2017,10,23
4482,23441.76,2017-10-24,2017,10,24
4483,23329.46,2017-10-25,2017,10,25
4484,23400.86,2017-10-26,2017,10,26
4485,23434.19,2017-10-27,2017,10,27
4486,23348.74,2017-10-30,2017,10,30
4487,23377.24,2017-10-31,2017,10,31
4488,23435.01,2017-11-01,2017,11,1
4489,23516.26,2017-11-02,2017,11,2
4490,23539.19,2017-11-03,2017,11,3
4491,23548.42,2017-11-06,2017,11,6
4492,23557.23,2017-11-07,2017,11,7
4493,23563.36,2017-11-08,2017,11,8
4494,23461.94,2017-11-09,2017,11,9
4495,23422.21,2017-11-10,2017,11,10
4496,23439.7,2017-11-13,2017,11,13
4497,23409.47,2017-11-14,2017,11,14
4498,23271.28,2017-11-15,2017,11,15
4499,23458.36,2017-11-16,2017,11,16
4500,23358.24,2017-11-17,2017,11,17
4501,23430.33,2017-11-20,2017,11,20
4502,23590.83,2017-11-21,2017,11,21
4503,23526.18,2017-11-22,2017,11,22
4504,23557.99,2017-11-24,2017,11,24
4505,23580.78,2017-11-27,2017,11,27
4506,23836.71,2017-11-28,2017,11,28
4507,23940.68,2017-11-29,2017,11,29
4508,24272.35,2017-11-30,2017,11,30
4509,24231.59,2017-12-01,2017,12,1
4510,24290.05,2017-12-04,2017,12,4
4511,24180.64,2017-12-05,2017,12,5
4512,24140.91,2017-12-06,2017,12,6
4513,24211.48,2017-12-07,2017,12,7
4514,24329.16,2017-12-08,2017,12,8
4515,24386.03,2017-12-11,2017,12,11
4516,24504.8,2017-12-12,2017,12,12
4517,24585.43,2017-12-13,2017,12,13
4518,24508.66,2017-12-14,2017,12,14
4519,24651.74,2017-12-15,2017,12,15
4520,24792.2,2017-12-18,2017,12,18
4521,24754.75,2017-12-19,2017,12,19
4522,24726.65,2017-12-20,2017,12,20
4523,24782.29,2017-12-21,2017,12,21
4524,24754.06,2017-12-22,2017,12,22
4525,24746.21,2017-12-26,2017,12,26
4526,24774.3,2017-12-27,2017,12,27
4527,24837.51,2017-12-28,2017,12,28
4528,24719.22,2017-12-29,2017,12,29
4529,24824.01,2018-01-02,2018,1,2
4530,24922.68,2018-01-03,2018,1,3
4531,25075.13,2018-01-04,2018,1,4
4532,25295.87,2018-01-05,2018,1,5
4533,25283.0,2018-01-08,2018,1,8
4534,25369.13,2018-01-10,2018,1,10
4535,25574.73,2018-01-11,2018,1,11
4536,25803.19,2018-01-12,2018,1,12
4537,25792.86,2018-01-16,2018,1,16
4538,26017.81,2018-01-18,2018,1,18
4539,26071.72,2018-01-19,2018,1,19
4540,26214.6,2018-01-22,2018,1,22
4541,26210.81,2018-01-23,2018,1,23
4542,26252.12,2018-01-24,2018,1,24
4543,26392.79,2018-01-25,2018,1,25
4544,26616.71,2018-01-26,2018,1,26
4545,26439.48,2018-01-29,2018,1,29
4546,26076.89,2018-01-30,2018,1,30
4547,26149.39,2018-01-31,2018,1,31
4548,26186.71,2018-02-01,2018,2,1
4549,25520.96,2018-02-02,2018,2,2
4550,24345.75,2018-02-05,2018,2,5
4551,24912.77,2018-02-06,2018,2,6
4552,24893.35,2018-02-07,2018,2,7
4553,23860.46,2018-02-08,2018,2,8
4554,24190.9,2018-02-09,2018,2,9
4555,24601.27,2018-02-12,2018,2,12
4556,24640.45,2018-02-13,2018,2,13
4557,24893.49,2018-02-14,2018,2,14
4558,25200.37,2018-02-15,2018,2,15
4559,25219.38,2018-02-16,2018,2,16
4560,24964.75,2018-02-20,2018,2,20
4561,24797.78,2018-02-21,2018,2,21
4562,24962.48,2018-02-22,2018,2,22
4563,25309.99,2018-02-23,2018,2,23
4564,25709.27,2018-02-26,2018,2,26
4565,25410.03,2018-02-27,2018,2,27
4566,25029.2,2018-02-28,2018,2,28
4567,24608.98,2018-03-01,2018,3,1
4568,24538.06,2018-03-02,2018,3,2
4569,24874.76,2018-03-05,2018,3,5
4570,24884.12,2018-03-06,2018,3,6
4571,24801.36,2018-03-07,2018,3,7
4572,24895.21,2018-03-08,2018,3,8
4573,25335.74,2018-03-09,2018,3,9
4574,25178.61,2018-03-12,2018,3,12
4575,25007.03,2018-03-13,2018,3,13
4576,24758.12,2018-03-14,2018,3,14
4577,24873.66,2018-03-15,2018,3,15
4578,24946.51,2018-03-16,2018,3,16
4579,24610.91,2018-03-19,2018,3,19
4580,24727.27,2018-03-20,2018,3,20
4581,24682.31,2018-03-21,2018,3,21
4582,23957.89,2018-03-22,2018,3,22
4583,23533.2,2018-03-23,2018,3,23
4584,24202.6,2018-03-26,2018,3,26
4585,23857.71,2018-03-27,2018,3,27
4586,23848.42,2018-03-28,2018,3,28
4587,24103.11,2018-03-29,2018,3,29
4588,23644.19,2018-04-02,2018,4,2
4589,24033.36,2018-04-03,2018,4,3
4590,24264.3,2018-04-04,2018,4,4
4591,24505.22,2018-04-05,2018,4,5
4592,23932.76,2018-04-06,2018,4,6
4593,23979.1,2018-04-09,2018,4,9
4594,24408.0,2018-04-10,2018,4,10
4595,24189.45,2018-04-11,2018,4,11
4596,24483.05,2018-04-12,2018,4,12
4597,24360.14,2018-04-13,2018,4,13
4598,24573.04,2018-04-16,2018,4,16
4599,24786.63,2018-04-17,2018,4,17
4600,24748.07,2018-04-18,2018,4,18
4601,24664.89,2018-04-19,2018,4,19
4602,24462.94,2018-04-20,2018,4,20
4603,24448.69,2018-04-23,2018,4,23
4604,24024.13,2018-04-24,2018,4,24
4605,24083.83,2018-04-25,2018,4,25
4606,24322.34,2018-04-26,2018,4,26
4607,24311.19,2018-04-27,2018,4,27
4608,24163.15,2018-04-30,2018,4,30
4609,24099.05,2018-05-01,2018,5,1
4610,23924.98,2018-05-02,2018,5,2
4611,23930.15,2018-05-03,2018,5,3
4612,24262.51,2018-05-04,2018,5,4
4613,24360.21,2018-05-08,2018,5,8
4614,24542.54,2018-05-09,2018,5,9
4615,24739.53,2018-05-10,2018,5,10
4616,24831.17,2018-05-11,2018,5,11
4617,24899.41,2018-05-14,2018,5,14
4618,24706.41,2018-05-15,2018,5,15
4619,24768.93,2018-05-16,2018,5,16
4620,24713.98,2018-05-17,2018,5,17
4621,24715.09,2018-05-18,2018,5,18
4622,24834.41,2018-05-22,2018,5,22
4623,24886.81,2018-05-23,2018,5,23
4624,24811.76,2018-05-24,2018,5,24
4625,24361.45,2018-05-29,2018,5,29
4626,24667.78,2018-05-30,2018,5,30
4627,24415.84,2018-05-31,2018,5,31
4628,24635.21,2018-06-01,2018,6,1
4629,24813.69,2018-06-04,2018,6,4
4630,24799.98,2018-06-05,2018,6,5
4631,25146.39,2018-06-06,2018,6,6
4632,25241.41,2018-06-07,2018,6,7
4633,25316.53,2018-06-08,2018,6,8
4634,25322.31,2018-06-11,2018,6,11
4635,25320.73,2018-06-12,2018,6,12
4636,25201.2,2018-06-13,2018,6,13
4637,25175.31,2018-06-14,2018,6,14
4638,25090.48,2018-06-15,2018,6,15
4639,24700.21,2018-06-19,2018,6,19
4640,24657.8,2018-06-20,2018,6,20
4641,24461.7,2018-06-21,2018,6,21
4642,24580.89,2018-06-22,2018,6,22
4643,24252.8,2018-06-25,2018,6,25
4644,24283.11,2018-06-26,2018,6,26
4645,24117.59,2018-06-27,2018,6,27
4646,24216.05,2018-06-28,2018,6,28
4647,24271.41,2018-06-29,2018,6,29
4648,24307.18,2018-07-02,2018,7,2
4649,24174.82,2018-07-03,2018,7,3
4650,24356.74,2018-07-05,2018,7,5
4651,24456.48,2018-07-06,2018,7,6
4652,24776.59,2018-07-09,2018,7,9
4653,24919.66,2018-07-10,2018,7,10
4654,24700.45,2018-07-11,2018,7,11
4655,24924.89,2018-07-12,2018,7,12
4656,25019.41,2018-07-13,2018,7,13
4657,25064.36,2018-07-16,2018,7,16
4658,25119.89,2018-07-17,2018,7,17
4659,25064.5,2018-07-19,2018,7,19
4660,25058.12,2018-07-20,2018,7,20
4661,25044.29,2018-07-23,2018,7,23
4662,25241.94,2018-07-24,2018,7,24
4663,25414.1,2018-07-25,2018,7,25
4664,25527.07,2018-07-26,2018,7,26
4665,25451.06,2018-07-27,2018,7,27
4666,25306.83,2018-07-30,2018,7,30
4667,25415.19,2018-07-31,2018,7,31
4668,25333.82,2018-08-01,2018,8,1
4669,25326.16,2018-08-02,2018,8,2
4670,25462.58,2018-08-03,2018,8,3
4671,25502.18,2018-08-06,2018,8,6
4672,25628.91,2018-08-07,2018,8,7
4673,25583.75,2018-08-08,2018,8,8
4674,25509.23,2018-08-09,2018,8,9
4675,25313.14,2018-08-10,2018,8,10
4676,25187.7,2018-08-13,2018,8,13
4677,25299.92,2018-08-14,2018,8,14
4678,25162.41,2018-08-15,2018,8,15
4679,25558.73,2018-08-16,2018,8,16
4680,25669.32,2018-08-17,2018,8,17
4681,25758.69,2018-08-20,2018,8,20
4682,25822.29,2018-08-21,2018,8,21
4683,25733.6,2018-08-22,2018,8,22
4684,25656.98,2018-08-23,2018,8,23
4685,25790.35,2018-08-24,2018,8,24
4686,26049.64,2018-08-27,2018,8,27
4687,26064.02,2018-08-28,2018,8,28
4688,26124.57,2018-08-29,2018,8,29
4689,25986.92,2018-08-30,2018,8,30
4690,25964.82,2018-08-31,2018,8,31
4691,25952.48,2018-09-04,2018,9,4
4692,25974.99,2018-09-05,2018,9,5
4693,25995.87,2018-09-06,2018,9,6
4694,25916.54,2018-09-07,2018,9,7
4695,25857.07,2018-09-10,2018,9,10
4696,25971.06,2018-09-11,2018,9,11
4697,25998.92,2018-09-12,2018,9,12
4698,26145.99,2018-09-13,2018,9,13
4699,26154.67,2018-09-14,2018,9,14
4700,26062.12,2018-09-17,2018,9,17
4701,26246.96,2018-09-18,2018,9,18
4702,26405.76,2018-09-19,2018,9,19
4703,26743.5,2018-09-21,2018,9,21
4704,26562.05,2018-09-24,2018,9,24
4705,26492.21,2018-09-25,2018,9,25
4706,26385.28,2018-09-26,2018,9,26
4707,26439.93,2018-09-27,2018,9,27
4708,26458.31,2018-09-28,2018,9,28
4709,26651.21,2018-10-01,2018,10,1
4710,26773.94,2018-10-02,2018,10,2
4711,26828.39,2018-10-03,2018,10,3
4712,26627.48,2018-10-04,2018,10,4
4713,26447.05,2018-10-05,2018,10,5
4714,26486.78,2018-10-08,2018,10,8
4715,26430.57,2018-10-09,2018,10,9
4716,25598.74,2018-10-10,2018,10,10
4717,25052.83,2018-10-11,2018,10,11
4718,25339.99,2018-10-12,2018,10,12
4719,25250.55,2018-10-15,2018,10,15
4720,25798.42,2018-10-16,2018,10,16
4721,25706.68,2018-10-17,2018,10,17
4722,25379.45,2018-10-18,2018,10,18
