,TOTAL,Construcción,    Residencial,    No residencial,Maquinaria y equipo,Nacional,Equipo de transporte,"Maquinaria, equipo y otros bienes",Importado,Equipo de transporte,"Maquinaria, equipo y otros bienes",Year,Month
233,102.713680578375,105.174294753199,102.482133542551,106.988259718416,98.6438161749877,98.9588093786721,95.7697117766442,104.084104964243,98.210467182353,98.3886106311123,97.9408679220372,2012,6
234,106.106148664999,109.546536788653,113.137129946596,108.238290990783,99.7319039269445,105.65256483533,103.335490147787,108.824802533455,95.2156249758183,91.3105570874302,96.1448965041017,2012,7
235,103.124941543416,106.047187267226,106.286118012544,106.024547338362,98.9441686816719,98.1116646565689,94.9642692359118,104.47782645443,98.0418820220628,99.7095573414416,97.6603215836899,2012,8
236,105.049283085555,106.961029666858,107.479639635664,107.377993286008,102.313479616018,111.321456573518,103.699725644404,120.119412761201,97.1901124493949,93.3434023037485,97.9052440898316,2012,9
237,103.853452971138,105.533984903293,105.625190388669,106.056565208305,99.6326966446151,100.453261376509,95.6401975016103,104.305220036214,98.3890006193276,98.9113396355575,98.7508268512228,2012,10
238,104.8510877463,106.751807566298,112.506953786226,103.354766935824,101.981099221143,104.591078207109,101.763510935615,105.601791106551,99.4679420152999,101.141908473706,98.5429577391814,2012,11
239,99.35272038687,100.595741122452,94.7948431991176,103.613676001866,97.1500349550207,99.2516539107858,94.9424105392664,103.414855219834,98.0512224488203,103.331229015029,98.4971294295692,2012,12
240,100.886929276066,102.406449715431,101.284890138835,101.638912611771,99.0884435934832,99.7929475962963,102.036185428448,98.8318857123979,101.286013762476,104.933646378373,99.5115892829254,2013,1
241,104.144013844055,103.384185253622,106.900899659995,101.306999689572,106.441928838467,105.4136766898,111.676373450774,100.05330639222,102.992234259983,120.451688644023,100.536318580744,2013,2
242,102.168114831697,100.815866677374,102.892093983982,99.8144138933529,105.177264917482,110.019011194093,110.245134339185,110.514179026466,101.316827643325,94.3402219046768,101.842317393562,2013,3
243,100.283007148518,98.085128276278,97.8191891042017,98.9587207249317,102.595737824758,102.778609267118,102.373649858486,101.582690057215,101.901870621661,111.025874498774,102.162281520963,2013,4
244,101.518720452262,103.022789272724,104.218784034761,100.056001385159,100.347751690201,101.57535624141,103.543897643451,99.9817324998055,98.7850618831737,96.3614511046738,98.4471658943023,2013,5
245,98.0307957436374,97.2444858762527,97.6151691450995,97.1669806831095,99.7442911033245,101.110551813052,101.909022745343,101.220472402761,99.4956722147368,94.5617554880182,99.7065640617901,2013,6
